timestamp,judge_model,vignette_id,persona_id,model,condition,clarity,relevance,importance,g1_grounded,g2_narrative,g3_explicit,g4_relevant,dsm_a,dsm_b,dsm_c,dsm_d,dsm_e,dsm_g,ec_threat,ec_appraisals,ec_memory,ec_strategies,ec_triggers,rationale
2026-05-12T14:48:54.160383,claude-opus-4-5-20251101,V107,149,claude-sonnet-4-6,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that demonstrates the full Ehlers & Clark model in action. The internal logic is completely traceable: the betrayal by colleagues who understood what they were doing leads to specific appraisals about institutional trust, which are activated by specific triggers (silence, defiance from parolees), which maintain the sense of current threat because the fragmented memory has no closure. The maintenance cycle is explicitly shown — racing heart interpreted as danger confirmation, which sharpens vigilance, which surfaces memory fragments, which deepens threat conviction. The idiosyncratic details (the specific silence of the stairwell, the moral violation trigger when parolees are defiant) feel clinically observed rather than constructed. Every detail serves the clinical picture."
2026-05-12T14:49:04.472316,claude-opus-4-5-20251101,V126,112,claude-sonnet-4-6,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette is exceptional in its depth and internal coherence. It traces a clear line from the specific trauma (earthquake, beam across neck, plaster dust, family member's death) through to idiosyncratic triggers (neck tension from desk work), fragmented sensory memory (""taste without image, dread without scene""), negative appraisals (others are performing safety, world is fundamentally unreliable), avoidance behaviors (gym, social events), and the maintenance cycle where isolation increases hypervigilance which increases triggering. The detail about neck tension from UX work triggering somatic re-experiencing is clinically specific and teaches something about how occupational factors can maintain PTSD. The vignette shows how his appraisals about others being unknowable create new triggers (social friction), demonstrating a sophisticated understanding of PTSD maintenance mechanisms."
2026-05-12T14:49:15.867378,claude-opus-4-5-20251101,V140,112,claude-sonnet-4-6,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette is exceptionally well-constructed with a clear through-line from trauma (typhoon, losing grip on grandmother's wrist, six hours of uncertainty) to specific beliefs (he has become someone he doesn't recognize, watching life through a screen) to specific behaviors (avoiding water, beaches, rain sounds, blue-white color palettes) to maintenance (the ""architecture of avoidance"" that preserves his sense of control but keeps him trapped). The professional detail of UX design is not decorative — it illuminates how he thinks about his own avoidance and why he is so skilled at it. Triggers are specific and sensory (blue-white screens, silence before rain, heavy rain on glass). The trauma memory quality is shown explicitly — intrusions arrive without warning, the color shifts and suddenly he is back in that room. Negative appraisals about the self are clear: he worries about ""the person the fear has made him"" and feels he cannot find his way back to who he was. Every detail serves the clinical picture."
2026-05-12T14:49:26.157637,claude-opus-4-5-20251101,V145,252,claude-sonnet-4-6,no_formulation,3,3,3,3,3,3,3,1,1,0,1,1,1,1,1,1,0,1,"This is an exceptionally well-constructed vignette that traces a clear internal logic from trauma (witnessed violence at church) through specific appraisals (institutional betrayal, being abandoned by trusted community) to specific symptoms (fragmented memory, hypervigilance at work, emotional numbing). The triggers are idiosyncratic and clinically precise — automatic doors slamming, crying infants — directly linked to the original event. The description of memory as ""a photograph torn into pieces and reassembled with pieces missing"" explicitly captures the fragmented, disorganized quality central to Ehlers & Clark's model. The only notable absence is explicit avoidance behavior; while emotional numbing is clear, there is no described avoidance of places, conversations, or reminders. The institutional betrayal theme adds clinical depth beyond textbook presentations."
2026-05-12T14:49:35.654955,claude-opus-4-5-20251101,V171,403,claude-sonnet-4-6,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that traces a complete and coherent maintenance cycle: fragmented trauma memory → self-blame appraisal (""fundamentally insufficient"") → hypervigilance and threat monitoring → increased trigger sensitivity → more intrusions → reinforced self-blame. The specific details are idiosyncratic and clinically grounded — the colleague's cologne as a sensory trigger, mapping the workplace into safety zones, the rumination framed as seeking exoneration that never comes. The vignette explicitly demonstrates how maladaptive coping (avoidance, environmental scanning, counterfactual rumination) maintains rather than resolves the PTSD, which is exactly the kind of mechanism a trainee needs to see in action."
2026-05-12T14:49:45.182646,claude-opus-4-5-20251101,V188,252,claude-sonnet-4-6,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that demonstrates the full Ehlers & Clark maintenance cycle with remarkable clarity. The internal logic is fully traceable: fragmented memory prevents processing, which maintains current threat, which reinforces negative appraisals about institutional failure, which in turn makes approaching the memory intolerable—a self-perpetuating loop explicitly articulated. The specific triggers (door slamming, baby crying, bodily discomfort) are tied directly to the index trauma and shown operating in his workplace. The vignette teaches something textbooks rarely show this clearly: how the persistence of physiological alarm becomes its own evidence for the patient's catastrophic beliefs (""feeling this afraid... has quietly convinced Rangi that the fear must be warranted""). Every detail serves the clinical picture."
2026-05-12T14:49:55.009538,claude-opus-4-5-20251101,V190,299,claude-sonnet-4-6,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that traces a complete maintenance cycle from trauma through fragmented memory, to negative appraisals (institutional failure, personal culpability), to specific triggers (blood, syringes, medical equipment), to hypervigilance, to maladaptive coping (reassurance-seeking, thought suppression, emotional avoidance) that paradoxically maintains the disorder. The internal logic is fully visible: the fragmented quality of the memory prevents narrative resolution, which feeds raw appraisals, which sensitise her to triggers, which maintain hyperarousal, which reinforces the sense that something is still wrong. Specific details like the blood on a customer's hand, the pharmaceutical supplier's syringes, and the three years of avoided mammograms ground this in lived clinical reality rather than textbook description."
2026-05-12T14:50:05.436064,claude-opus-4-5-20251101,V200,239,claude-sonnet-4-6,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that traces a clear internal logic from trauma (car bomb, wife's death) to specific beliefs (guilt over choosing the café and table) to specific behaviors (avoidance of city center, checking windows/locks, leaving Mass early) to maintenance (rumination over the sequence of events, social withdrawal). The trauma memory is shown as involuntary and sensory-rich (""the newspaper folded on the table, the taste of the coffee, the particular quality of the morning light""), and specific triggers (loud noises, the plaza itself) are explicitly linked to re-experiencing. The guilt appraisal is particularly well-developed — ""the way a tongue finds a sore tooth"" — showing how rumination maintains distress. Functional impairment is concrete (inability to follow chess games, disrupted sleep, social withdrawal). Every detail serves the clinical picture, from the white coat ritual to sitting near the church exit."
2026-05-12T14:50:16.406987,claude-opus-4-5-20251101,V212,299,claude-sonnet-4-6,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that demonstrates PTSD following a child's medical crisis with remarkable specificity and coherence. The internal logic is fully traceable: the trauma of helpless watching during Decha's hospitalization leads to hypervigilance around auditory cues (the cardiac monitor beep generalizing to alarms, truck reversals, microwave timers), avoidance of the hospital, and a persistent sense that catastrophe is always imminent. The detail about replacing the microwave with a silent visual model, and Mae not fully understanding why until she explains it, beautifully illustrates how trauma responses can precede conscious awareness. The vignette teaches something textbooks rarely capture — how PTSD can coexist with a functional, loving life while still exerting profound control, and how the ""knowledge"" that the world can change instantly becomes a lived bodily state rather than just a belief."
2026-05-12T14:50:28.304746,claude-opus-4-5-20251101,V223,149,claude-sonnet-4-6,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette is exceptional in its clinical depth and internal coherence. The trauma (police brutality against a parole officer) is vividly described, and the vignette traces a clear line from the specific nature of the trauma (betrayal by the system he trusted) to his specific symptoms (silence as a trigger, hypervigilance during client meetings) to his specific appraisals (institutional betrayal, shattered worldview about accountability) to his specific maladaptive strategy (practiced interruption that prevents memory consolidation). The fragmented, dissociative quality of the trauma memory is explicitly shown (""arrives in fragments,"" ""cannot reconstruct""), and the sense of current threat is tied specifically to silence — a detail that connects meaningfully to the moment on the pavement ""when nothing was happening yet and everything was about to."" The functional impairment is shown through his altered relationship with his work and colleagues noticing his startle response. This teaches something a trainee would not get from a textbook: how institutional betrayal trauma operates differently when the victim's professional identity was built on trust in that institution."
2026-05-12T14:50:39.104038,claude-opus-4-5-20251101,V232,149,claude-sonnet-4-6,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette excels in tracing a coherent internal logic from trauma to belief to behavior to maintenance. The trauma (violent police encounter while being a law enforcement officer himself) creates a specific cognitive rupture — the institution he devoted his life to nearly killed him — which drives his avoidance (rerouting, skipping inter-agency meetings), emotional numbing with his wife, and the visceral recognition when meeting parolees who've been ""roughed up."" The sense of current threat is powerfully rendered: ""still lying on cold pavement, still waiting for someone to believe him."" The fragmented memory quality (""something he can no longer fully unfold"") and specific triggers (the intersection, meetings with law enforcement) are explicit. The vignette teaches something textbooks cannot easily convey: how institutional betrayal trauma operates differently when the victim is embedded within that institution, and how professional identity becomes both a maintaining factor and a site of ongoing re-traumatization."
2026-05-12T14:50:49.778115,claude-opus-4-5-20251101,V235,122,claude-sonnet-4-6,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette is exceptionally well-constructed with a clear internal logic tracing from trauma (knifepoint mugging) through specific beliefs (safety is not guaranteed anywhere, the capable person they were is gone) to specific behaviors (automatic compliance, hypervigilance, progressive social narrowing) that maintain the PTSD. The automatic accommodating voice that emerges both during the trauma and later with agitated clients is a particularly nuanced detail showing how trauma responses generalize. The fragmented memory (""the account dissolving mid-sentence"") and sensory triggers (cologne returning them to the parking structure ""not as a recollection but as a re-immersion"") are explicitly shown rather than merely stated. The vignette teaches something beyond textbook knowledge: how shame about one's own trauma response (the automatic compliance) becomes part of the maintaining cycle, and how accommodations that provide relief (daytime-only shifts) simultaneously reinforce beliefs about diminished capability."
2026-05-12T14:51:00.973413,claude-opus-4-5-20251101,V244,403,claude-sonnet-4-6,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette with a clear through-line from trauma (ambush, lying under a wounded colleague) to specific beliefs (guilt about relief, need for control, shame about irrationality) to specific behaviors (hypervigilant exit-mapping, compulsive work review, counting as grounding) to maintenance cycles (overwork as control that perpetuates hyperarousal, avoidance that reinforces threat beliefs). The sensory specificity is remarkable — ""dust and diesel and something she cannot name"" — and the triggers are idiosyncratic (staple gun, car backfire, single-entrance venues). The vignette shows how her professional strength (catching discrepancies) is actually her hypervigilance repurposed, and how counting serves as both adaptive grounding and avoidance. The shame about missing her sister's wedding and the relief she cannot forgive herself for are clinically rich negative cognitions that drive ongoing distress."
2026-05-12T14:51:11.578219,claude-opus-4-5-20251101,V249,384,claude-sonnet-4-6,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette is exceptional in its clinical depth and narrative coherence. It traces a clear internal logic: Elena's professional identity as a helper creates the specific appraisal that she has no right to ""fall apart"" given what others have survived, which drives her overwork and avoidance, which maintains her PTSD. The triggers are specific and idiosyncratic (sitting in survivor support groups, a colleague lingering in a doorway, a client's precise language). The maintenance cycle is beautifully shown — her self-monitoring and compartmentalization are maladaptive strategies that prevent processing. The shame-driven distance from her husband, the dissociative ""disappearing"" during triggers, and the three-year delay in seeking help all feel clinically observed rather than constructed. This teaches something a trainee cannot get from a textbook: how professional competence in trauma work can become a barrier to personal healing."
2026-05-12T14:51:22.828239,claude-opus-4-5-20251101,V258,112,claude-sonnet-4-6,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette with a clear internal logic tracing from trauma (being pinned, certain of death, sensory details of the soup) to specific beliefs (people are unknowable, the surface of things cannot be trusted) to specific behaviours (compulsive weather-checking, avoidance of team meetings, withdrawal from social life) to maintenance (the performance of engagement that exhausts him, the derealization that keeps him separated). The idiosyncratic triggers — neck tension activating a non-imagistic intrusion, the taste of star anise arriving unbidden, the inability to finish a bowl of pho — are clinically precise and show how sensory memory operates in PTSD. The vignette teaches something beyond textbook knowledge: how bodily sensations become misinterpreted as threat signals, how depersonalization manifests in professional contexts, and how the ""impossibility"" of the trauma creates a dissociative quality to the memory itself."
2026-05-12T14:51:33.865820,claude-opus-4-5-20251101,V266,403,claude-sonnet-4-6,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that traces a clear internal logic from trauma (blast exposure, colleague deaths) to specific beliefs (she failed them, something is wrong with her character) to specific behaviors (exit-mapping, avoiding outdoor assignments) to maintenance (rumination about alternative scenarios, hypervigilance that exhausts her). The fragmented memory quality is explicitly shown — not just mentioned but described as ""disconnected pieces"" that ""do not assemble into a coherent sequence."" The cedar cologne as a sensory trigger, the shame about her startle response, and the counterfactual rumination about having moved the team are idiosyncratic details that feel observed rather than constructed. Functional impairment is concrete (performance conversation, declining assignments). The vignette teaches something beyond textbook knowledge: how a civilian professional's PTSD manifests in workplace-specific ways and how her coping strategies (mapping exits, arriving early) maintain rather than resolve her sense of threat."
2026-05-12T14:51:43.724288,claude-opus-4-5-20251101,V288,311,claude-sonnet-4-6,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that traces a clear internal logic from trauma (systematic torture) through specific sensory triggers (the interrogator's name, chemical smell, dry heat) to maintaining behaviors (constant mental narration, makeup ritual, chair under door) and negative appraisals (""her body could no longer be trusted,"" ""no version of herself left capable of being a mother""). The idiosyncratic details—the colleague's name matching the interrogator's, the makeup practice that began as bruise-covering and became compulsive, the dissociative quality of memory feeling ""borrowed""—demonstrate clinical depth that teaches beyond textbook knowledge. Every detail serves the clinical picture, showing how avoidance strategies that feel like survival actually maintain the disorder."
2026-05-12T14:51:53.304062,claude-opus-4-5-20251101,V292,239,claude-sonnet-4-6,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette with a clear through-line from trauma (mass shooting witnessed) to specific beliefs (self-blame for freezing, world as persistently dangerous) to specific behaviors (carrying a firearm, scanning rooms, avoiding news) to maintenance cycles (hypervigilance depleting him, rumination reinforcing guilt). The trauma memory is explicitly described as sensory and non-narrative (""not as recollection but as full sensory return""), and specific triggers (car backfire, security uniform, news about military operations) are shown activating this fragmented memory. The functional impairment is concrete — having to excuse himself mid-procedure, patients noticing distraction. Every detail serves the clinical picture, from the profession-specific setting to the daughter's observation that prompted help-seeking."
2026-05-12T14:52:03.631641,claude-opus-4-5-20251101,V294,142,claude-sonnet-4-6,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette is exceptionally well-constructed with a clear through-line from trauma (witnessing death of Dmytro, artillery attack) to specific beliefs (the accounting is what it is, still trying to reach the third man) to behaviors (arriving early to assess scenes, monitoring exits, distancing from wife) to maintenance (concealment strategies that prevent processing, hypervigilance that maintains threat). The smell of burning materials as a specific trigger with visceral re-experiencing (""yanked underwater""), the nocturnal intrusive loops, and the protective distancing from Annika all demonstrate PTSD mechanisms in action. The detail about worrying colleagues would question his composure shows how avoidance of disclosure maintains isolation. The final line about still trying to change what has already happened captures the cognitive stuck point beautifully."
2026-05-12T14:52:12.803724,claude-opus-4-5-20251101,V300,311,claude-sonnet-4-6,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that traces a clear line from torture trauma to specific beliefs (helplessness, unreachability), to specific behaviors (gripping the conveyor belt, avoiding darkness, positioning near exits), to maintaining strategies (exhausting work, sleep avoidance, social withdrawal). The metallic-organic smell as a sensory trigger, the fragmented memory presentation (""speaks about it in fragments""), and the specific detail of counting backward from 100 while gripping the rail show lived clinical experience. The functional impairment is devastating and specific—marriage ended, children navigate around her, son afraid of her dissociative states. Every detail serves the clinical picture."
