timestamp,judge_model,vignette_id,persona_id,model,condition,clarity,relevance,importance,g1_grounded,g2_narrative,g3_explicit,g4_relevant,dsm_a,dsm_b,dsm_c,dsm_d,dsm_e,dsm_g,ec_threat,ec_appraisals,ec_memory,ec_strategies,ec_triggers,rationale
2026-05-11T22:14:10.771293,claude-opus-4-5-20251101,V011,239,claude-haiku-4-5,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that presents a highly realistic PTSD case following a terrorist attack. The narrative elegantly weaves together all DSM-5 criteria: clear traumatic exposure (Criterion A), intrusion symptoms including nightmares and flashbacks (B), extensive avoidance of crowds and reminders (C), negative cognitions about safety and detachment (D), hyperarousal with startle responses and sleep disturbance (E), and significant functional impairment including forced retirement (G). The Ehlers & Clark elements are also well-represented, including the sense of ongoing threat (""safety is no longer something he can feel""), vivid sensory memory qualities, and maladaptive coping through rigid avoidance and control behaviors. The vignette reads as a genuine personal narrative rather than a symptom checklist, with rich contextual details that enhance clinical authenticity."
2026-05-11T22:14:19.076575,claude-opus-4-5-20251101,V012,252,qwen3.6-35b,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette depicting chronic PTSD following witnessed violence. It masterfully portrays the full symptom constellation: vivid intrusive memories with sensory detail (the linoleum, copper smell), extensive avoidance (service entrance, avoiding news, crowded markets), hypervigilance (scanning parking lots, noting hands and jackets), exaggerated startle response (crackers dropping), sleep disturbance, and emotional numbing (""grief calcifies""). The sense of ongoing threat (""the world feels like it is holding its breath"") and the 40-year duration with continued occupational functioning despite symptoms makes this a clinically realistic portrayal of chronic PTSD with remarkable narrative depth."
2026-05-11T22:14:27.987252,claude-opus-4-5-20251101,V013,149,deepseek-reasoner,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine clinical narrative rather than a symptom checklist. It comprehensively covers DSM-5 PTSD criteria including a clear traumatic event (assault by trusted colleague), intrusion symptoms (fragmented memory, physiological reactivity to internal cues like racing heart), extensive avoidance (both behavioral and cognitive), negative cognitions (betrayal, distrust of institution), hyperarousal (hypervigilance, exaggerated startle), and functional impairment (work warning, marital strain). The Ehlers & Clark elements are particularly well-represented: the sense of current threat, fragmented memory quality with derealization, interoceptive triggers, and maladaptive avoidance strategies. The betrayal trauma and institutional injustice themes add clinical depth and realism."
2026-05-11T22:14:35.652374,claude-opus-4-5-20251101,V014,112,gpt-5.4-mini,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that presents PTSD following a natural disaster with remarkable clinical authenticity. It excels in depicting the fragmented, dissociative quality of trauma memory (feeling like it happened to someone else, body remembering before mind), specific sensory triggers (taste of floodwater, physical sensations), and the profound sense of alienation and disconnection from others. The narrative captures avoidance behaviors, hypervigilance to bodily sensations, negative cognitions about self and others, and functional impairment in social and occupational domains—all woven naturally into a compelling personal story rather than a symptom checklist."
2026-05-11T22:14:45.150831,claude-opus-4-5-20251101,V015,252,gpt-5.4,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette depicting PTSD following witnessed violence. It comprehensively covers all DSM criteria including clear traumatic exposure (witnessing assault), intrusion symptoms (nightmares, flashbacks at work, hypnagogic re-experiencing), avoidance (route avoidance, leaving room during violent TV), negative cognitions (shame, self-blame for freezing, feeling world is dangerous), hyperarousal (exaggerated startle, hypervigilance, sleep disturbance, irritability), and functional impairment (social withdrawal, difficulty at work). The Ehlers & Clark elements are equally well-represented with vivid sense of current threat, negative appraisals about self and world, intrusive memory qualities, clear triggers, and maladaptive coping strategies. The narrative voice is authentic and reads as genuine clinical presentation rather than a symptom checklist."
2026-05-12T11:02:06.755264,claude-opus-4-5-20251101,V016,311,qwen3.6-35b,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,0,1,1,1,"This is an exceptionally well-crafted vignette depicting PTSD following torture/detention. The narrative is richly detailed and deeply personal, showing rather than telling symptoms: clear Criterion A (11 days of interrogation/torture), intrusion symptoms (nightmares with sensory details - taste of rust, cold metal), avoidance (cannot discuss ""the nights,"" left husband to avoid questions), negative cognitions (emotional numbing, detachment, photographs turned down), and hyperarousal (sleeping facing door with knife, exaggerated startle to mop bucket, hypervigilance counting elevator passengers). Functional impairment is evident in divorce, workplace difficulties, and social isolation. Specific triggers are beautifully rendered (pneumatic presses, metal cups, boots on earth, air conditioner frequency). The sense of current threat is shown through ""the part of her that waits for the next blow"" and the memory quality through sensory fragments rather than coherent narrative. Maladaptive strategies include avoidance and isolation. The only element not explicitly present is negative appraisals in the Ehlers & Clark sense - there's no clear catastrophic interpretation or self-blame articulated."
2026-05-12T11:02:17.485202,claude-opus-4-5-20251101,V017,122,qwen3.6-35b,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that presents a rich, immersive narrative of PTSD following a mugging. The trauma (Criterion A) is vividly depicted, and intrusion symptoms are shown through the dream of the alley becoming a hospital corridor and the scent of rain pulling them back. Avoidance is explicit (avoiding the shortcut, the back alley storage room). Negative cognitions appear in their sense of being ""wound too tight"" and worry about becoming a burden. Hyperarousal is extensively documented (startle to car backfires, hypervigilance, sleep disturbance, checking locks). Functional impairment is clear at work and in their relationship with Sam. The Ehlers & Clark components are all present: current threat (world feels like it could crack open), negative appraisals (losing ground, becoming a burden), fragmented memory quality (time folds, rain triggers return to alley), maladaptive strategies (avoidance, safety behaviors like the knife), and specific triggers (rain, headlights, sudden touches, dog whines)."
2026-05-12T11:02:27.971190,claude-opus-4-5-20251101,V018,384,claude-sonnet-4-6,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine clinical narrative rather than a symptom checklist. It explicitly describes a Criterion A trauma (rape), intrusion symptoms (frozen images surfacing, freezing in the storage room doorway), avoidance (declining social gatherings, avoiding rest/stillness), negative cognitions (guilt, shame, loss of faith, belief she deserves to suffer), and hyperarousal (chronic vigilance, interpreting silence as danger). Functional impairment is clear (marital distance, inability to work with full presence). The Ehlers & Clark components are beautifully articulated: fragmented memory (""frozen frames"" rather than continuous narrative), sense of current threat (silence signals imminent danger), negative appraisals (self-blame, world is dangerous), maladaptive strategies (food restriction, avoiding rest to prevent processing), and specific triggers (silence, the storage room). The vignette demonstrates sophisticated understanding of how these maintaining factors interlock."
2026-05-12T11:02:37.437981,claude-opus-4-5-20251101,V019,384,gpt-4o-mini,full,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,"This vignette covers all DSM-5 criteria and Ehlers & Clark components explicitly, including traumatic assault (Criterion A), intrusive ""snapshot"" memories (B), avoidance of reminders and social situations (C), guilt/shame and negative beliefs about self and world (D), hypervigilance (E), and functional impairment in work and relationships (G). The Ehlers & Clark elements are well-represented: sense of current threat, negative appraisals (""I deserve to suffer""), fragmented memory quality, maladaptive strategies (eating restriction, avoidance), and triggers (silence, delays). However, the vignette is excessively long and highly repetitive—the same concepts about maladaptive strategies, sense of threat, and guilt are restated multiple times, which detracts from clarity and clinical utility. The narrative frame is present but overwhelmed by redundant theoretical language that reads more like a case formulation than a natural clinical presentation."
2026-05-12T11:02:52.005091,claude-opus-4-5-20251101,V020,149,gpt-4o-mini,zero_shot,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that presents a rich, detailed narrative of a parole officer who witnessed a fatal police shooting. It explicitly covers all DSM-5 criteria: traumatic event (Criterion A - witnessing death), intrusion symptoms (Criterion B - nightmares, replaying the scene), avoidance (Criterion C - withdrawing from activities, suppressing memories), negative cognitions (Criterion D - guilt, isolation, disillusionment), hyperarousal (Criterion E - sleep disturbance, anger), and functional impairment (Criterion G - work difficulties, relationship strain). Ehlers & Clark components are also well-represented, including sense of current threat (""feeling watched""), negative appraisals (guilt about not intervening), fragmented memory quality (dreams with shifting outcomes), maladaptive strategies (suppression, withdrawal), and triggers (parolees' faces morphing into the victim). The vignette is slightly verbose with some literary flourishes that don't add clinical value, but overall it is highly instructive."
2026-05-12T11:03:00.700266,claude-opus-4-5-20251101,V021,252,qwen2.5-32b,full,3,3,2,2,2,3,2,1,1,0,1,1,1,1,1,1,1,1,"This vignette is well-structured and clearly presents PTSD symptoms with explicit connections to Ehlers & Clark cognitive model components. The traumatic event (witnessing violent assault), hypervigilance, emotional numbing, fragmented memory, specific triggers (doors, babies crying), and functional impairment at work and home are all clearly described. However, the vignette reads somewhat formulaically, with repetitive explanations of how symptoms interconnect, giving it a textbook quality rather than authentic clinical narrative. Avoidance behaviors are not explicitly described beyond withdrawal. The summary paragraph at the end is unnecessary and reinforces the didactic tone."
2026-05-12T11:03:11.957453,claude-opus-4-5-20251101,V022,122,claude-haiku-4-5,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine personal narrative while explicitly demonstrating all DSM-5 PTSD criteria and Ehlers & Clark cognitive model components. The traumatic assault (Criterion A) leads to vivid intrusive memories triggered by cologne (B), extensive avoidance of locations and situations (C), negative beliefs about self and world safety (D), hypervigilance and scanning (E), and clear functional impairment in work and relationships (G). The vignette explicitly articulates the sense of current threat, negative appraisals (""fundamentally unsafe,"" ""broken""), the predatory quality of fragmented memory, maladaptive avoidance strategies that maintain symptoms, and specific sensory triggers. The narrative skillfully shows how these components interact and reinforce each other, making it highly instructive for understanding PTSD maintenance mechanisms."
2026-05-12T11:03:22.575828,claude-opus-4-5-20251101,V023,239,gpt-5.4-mini,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine clinical narrative rather than a symptom checklist. It explicitly describes a terrorism-related trauma (Criterion A), vivid re-experiencing with ""nowness"" quality (""it does not feel distant or narrated; it comes back complete""), avoidance of news and reminders, self-blame and negative cognitions, hypervigilance (scanning exits, watching people for threat), and clear functional impairment at work. The Ehlers & Clark components are richly illustrated: specific triggers (gunshots, uniforms, military talk), fragmented memory quality with present-tense intrusion, negative appraisals (self-blame), maladaptive strategies (carrying a weapon, avoidance, constant vigilance), and a pervasive sense of current threat. The narrative flow and psychological depth make this highly instructive for clinical training."
2026-05-12T11:03:31.656090,claude-opus-4-5-20251101,V024,122,qwen2.5-32b,no_formulation,3,3,3,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,"This vignette is comprehensive and well-constructed, presenting a rich personal narrative with clear PTSD symptomatology across all DSM-5 criteria. The Ehlers & Clark components are explicitly demonstrated, including specific triggers (olfactory memories, footsteps, shadows), fragmented memory recall (""lose their train of thought""), negative appraisals (""cannot rely on others""), and maladaptive strategies (avoidance, fawning, overworking). However, the vignette occasionally reads as overly didactic (e.g., explicitly labeling ""fawning"" and including a summary paragraph), which slightly detracts from clinical authenticity. The traumatic event (mugging without physical injury) may also be borderline for Criterion A, though the psychological impact is well-documented."
2026-05-12T11:03:42.608923,claude-opus-4-5-20251101,V025,239,gemini-2.5-flash,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette depicting chronic PTSD following a bombing. The narrative is rich and personal, following Mateo across twenty years with vivid sensory details. All DSM-5 criteria are explicitly present: traumatic exposure (Criterion A - witnessing bombing with injured people), intrusion symptoms (Criterion B - flashbacks triggered by smells, feeling ""back on that street""), avoidance (Criterion C - avoiding news, conversations, the plaza), negative cognitions/mood (Criterion D - guilt, detachment, emotional numbing, loss of interest), hyperarousal (Criterion E - hypervigilance, exaggerated startle, irritability, sleep problems), and functional impairment (Criterion G - relationship strain, reduced work capacity). Ehlers & Clark components are also well-represented: current threat (""low-level threat assessments,"" world feels ""precarious""), negative appraisals (survivor guilt - ""why me?""), fragmented memory quality (flashbacks feel like happening now - ""he's back on that street""), maladaptive strategies (avoidance, throwing himself into work), and specific triggers (antiseptic smell, sirens, loud noises)."
2026-05-12T11:55:53.746652,claude-opus-4-5-20251101,V026,149,gemini-2.5-flash,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that presents a nuanced case of institutional betrayal trauma. The narrative is rich with specific details: fragmented memory (""trying to grasp smoke""), explicit triggers (people misbehaving, unusual silence, phone ringing), clear hyperarousal symptoms (scanning, startle response, racing heart), avoidance behaviors (avoiding routes past police stations), and negative appraisals about institutions and trust. The vignette explicitly shows functional impairment in work, marriage, and daily life. The Ehlers & Clark components are particularly well-represented, including the sense of current threat (""constant vigilance,"" ""impending danger""), maladaptive strategies (avoidance, pushing memories away), and specific triggers. The only minor consideration is whether the index trauma fully meets Criterion A's threshold of ""death, serious injury, or sexual violence,"" though the threatening nature of the encounter and institutional betrayal context make this clinically compelling."
2026-05-12T11:56:02.155291,claude-opus-4-5-20251101,V027,299,qwen2.5-32b,full,2,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,"This vignette explicitly covers all DSM-5 criteria and Ehlers & Clark components, but reads more like a theoretical demonstration than a genuine clinical case. The language is overly didactic (e.g., ""maladaptive strategies further perpetuate the cycle of threat and negative appraisals"") and repetitive, with concepts explained multiple times. While PTSD features are clearly named and identifiable, the vignette lacks the authentic voice of a real patient and feels constructed to illustrate cognitive model components rather than to represent lived experience."
2026-05-12T11:56:13.676579,claude-opus-4-5-20251101,V028,299,gpt-5.4,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette depicting PTSD following a child's life-threatening illness. The narrative is rich and grounded, showing rather than listing symptoms. DSM criteria are clearly present: Criterion A (witnessing son's life-threatening illness), B (nightmares of son gasping, intrusive images triggered by ambulances), C (avoids hospital district, turns off TV with sick children), D (world feels fragile, loss of trust in happiness, guilt about snapping at husband), E (hypervigilance, sleep disturbance, irritability), and G (functional impact on work and relationships). Ehlers & Clark components are also well-represented: sense of current threat (""always waiting for bad news,"" world feels unpredictable), negative appraisals (effort cannot protect family, any peace may be followed by disaster), fragmented memory quality (she is ""back beside her son's bed"" when triggered, crisis ""never fully became past tense""), maladaptive strategies (avoidance, excessive checking on son), and specific triggers (ambulance sounds, phone ringing, conversations about illness)."
2026-05-12T11:56:24.239037,claude-opus-4-5-20251101,V029,299,deepseek-chat,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette depicting PTSD following a child's life-threatening illness. The narrative is rich with sensory detail (fluorescent lights, antiseptic smell, cold vinyl chair) that grounds the trauma memory. DSM criteria are clearly present: Criterion A (threat to son's life), B (intrusive memories triggered by customer questions, auditory re-experiencing of IV pump and screaming), C (extensive avoidance of hospital, photographs, medical content), D (emotional numbing, inability to share with husband, guilt about not ""moving on""), E (sleep disturbance, nightmares), and G (functional impairment at work). Ehlers & Clark components are explicit: sense of current threat (""still sitting in that vinyl chair""), fragmented sensory memory qualities, specific triggers (refrigerator hum, rubbing alcohol smell), negative appraisals (""I should be happy""), and maladaptive strategies (concealment, avoidance, leaving work early)."
2026-05-12T11:56:33.047878,claude-opus-4-5-20251101,V030,252,claude-haiku-4-5,full,3,3,3,3,3,3,3,1,1,0,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine personal narrative with rich contextual detail. It explicitly demonstrates trauma memory fragmentation (""the details scatter,"" ""the sequence dissolves""), specific triggers (slamming doors, baby's wail), hypervigilance at work, emotional numbing (""feels dead inside""), and negative appraisals about institutional failure and self-blame. The sense of current threat is clearly articulated (""as if danger is perpetually imminent""). Functional impairment is evident in deteriorating family relationships and Aroha's fear of his ""absence."" The only criterion not explicitly present is avoidance (Criterion C), though hypervigilance as a maladaptive strategy is well-documented."
2026-05-12T11:56:43.586859,claude-opus-4-5-20251101,V031,149,qwen3.6-35b,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette depicting a parole officer traumatized by police violence against him. The narrative is richly detailed with explicit DSM criteria: Criterion A (violent restraint, rifle pointed at chest), B (intrusive memories triggered by stillness and disorder), C (avoiding wellness seminars, precinct courtyard, discussing heavy cases), D (betrayal beliefs about the system, detachment from colleagues), E (hypervigilance tracking exits and hands, exaggerated startle to sounds), and G (functional impairment culminating in inability to complete an intake session). Ehlers & Clark components are also explicitly present: fragmented memory (""photograph left too long in the sun,"" gaps he cannot cross), sense of current threat (quiet rooms feel charged, stillness signals danger), negative appraisals (system protected its own, doubting his own perception), maladaptive strategies (avoidance, withdrawal), and specific triggers (stillness, sudden sounds, disorder). The vignette reads as a genuine personal narrative with character depth and clinical authenticity."
2026-05-12T11:56:53.283571,claude-opus-4-5-20251101,V032,149,gemini-2.5-flash,full,3,3,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,"This vignette comprehensively covers DSM-5 criteria and Ehlers & Clark components with explicit detail. The trauma (witnessing police brutality), intrusion symptoms (fragmented memory activation), avoidance (of areas and colleagues), negative cognitions (betrayal, institutional failure), hyperarousal (scanning, startle, racing heart), and functional impairment (work performance, marital distance) are all clearly present. The Ehlers & Clark elements are explicitly named and illustrated: current threat, negative appraisals, fragmented memory quality, maladaptive avoidance strategies, and specific triggers. However, the vignette reads somewhat didactically with italicized technical terms that feel instructional rather than naturalistic, reducing the narrative quality and clinical grounding. The cyclical maintenance model is well-illustrated but feels overly constructed for teaching purposes."
2026-05-12T11:57:02.955297,claude-opus-4-5-20251101,V033,112,gpt-5.4,no_formulation,3,3,3,3,3,3,3,1,1,1,1,0,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine clinical narrative with rich, specific detail. The trauma memory quality is beautifully illustrated (fragmented, sensory, ""nowness"" of re-experiencing, dissociative quality of feeling ""unreal""). Triggers are specific and well-articulated (neck pain, physical illness, storm footage). Negative appraisals about others and belonging are explicit. Avoidance strategies (clicking away, asking coworkers to take over, withdrawing from certain projects) are clearly shown. The only DSM criterion not explicitly present is hyperarousal/reactivity (E) - while there's mention of feeling ""unsettled,"" classic symptoms like hypervigilance, startle, sleep disturbance, or irritability are not described."
2026-05-12T11:57:13.357077,claude-opus-4-5-20251101,V034,239,claude-sonnet-4-6,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a fully realized clinical narrative rather than a symptom checklist. It explicitly demonstrates all DSM-5 criteria (Criterion A: witnessed shooting/death; B: flashbacks with full sensory immediacy; C: avoids news, TV; D: self-blame, guilt about cowardice; E: hypervigilance, scanning for exits; G: functional impairment at work). The Ehlers & Clark components are richly illustrated: fragmented sensory memory that ""resists language,"" explicit sense of current threat (""in his nervous system, has never fully ended""), negative appraisals (self-blame about cowardice), specific triggers (uniforms, backfiring cars, metal trays), and maladaptive strategies (avoidance, rumination, carrying a weapon) with clear explanation of how these maintain the disorder. The vignette demonstrates sophisticated understanding of PTSD maintenance mechanisms."
2026-05-12T11:57:22.755804,claude-opus-4-5-20251101,V035,122,gpt-5.4-mini,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine personal narrative with rich contextual detail. The trauma (mugging with weapon) is clearly described, and all DSM criteria are explicitly present: intrusion symptoms (replaying the encounter, dreams that feel like ""relived moments,"" bodily panic surges), avoidance (avoiding walking alone after dusk, circling parking lots), negative cognitions (embarrassment about ongoing fear, going ""cold and distant""), hyperarousal (startle to door slamming, tight shoulders, clenched jaw, sleep disturbance), and functional impairment (concentration fraying at work, hands shaking before procedures). Ehlers & Clark components are also well-represented: sense of current threat (""the event does not feel finished,"" organizing life around safety), fragmented memory quality (""replaying in small brutal pieces,"" present blurring at edges), maladaptive strategies (extensive safety behaviors, avoidance), and specific triggers (sounds behind them, clients standing too close, sudden animal movements)."
2026-05-12T11:57:31.679369,claude-opus-4-5-20251101,V036,122,gpt-5.4,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that reads as a genuine clinical narrative while explicitly demonstrating all DSM-5 criteria and Ehlers & Clark cognitive model components. The trauma memory is explicitly described as fragmented (""their account kept breaking apart""), with specific sensory triggers (disinfectant mixed with wet fur, stale smells) that bring back intrusive memories. Negative appraisals are clearly articulated (""the event had taken something essential from them,"" ""they used to be a happy person but now were always miserable""). The sense of current threat is vividly portrayed through ongoing hypervigilance and the belief that ""the world had changed in a permanent way."" Maladaptive coping strategies are explicitly named (thought suppression, avoidance, fawning response). Functional impairment is clearly documented through relationship impact and behavioral restrictions. The vignette masterfully illustrates the maintaining cycle of PTSD symptoms."
